host_acceptance_rate,number_of_reviews,number_of_reviews_l30d,instant_bookable,minimum_nights,host_has_profile_pic,calculated_host_listings_count_private_rooms,review_scores_value,host_response_rate,has_availability,availability_365,beds,price,host_response_time,host_verifications,host_identity_verified,calculated_host_listings_count_entire_homes,host_is_superhost,availability_30,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,legal_listing
56.0,57.0,2.0,0.0,1.0,1.0,1.0,4.46,100.0,1.0,9.0,2.0,305.0,0.75,0.5,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,142.0,3.0,0.0,3.0,1.0,0.0,4.91,100.0,1.0,4.0,1.0,172.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,15.0,7.0,0.0,2.0,1.0,1.0,4.87,100.0,1.0,0.0,2.0,137.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95.0,117.0,4.0,0.0,2.0,1.0,0.0,4.38,100.0,1.0,327.0,2.0,364.0,1.0,0.5,1.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,7.0,1.0,0.0,4.0,1.0,0.0,5.0,100.0,1.0,16.0,4.0,760.0,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,16.0,0.0,0.0,4.0,1.0,0.0,4.56,100.0,1.0,2.0,2.0,229.0,0.5,0.5,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,122.0,2.0,0.0,1.0,1.0,0.0,4.76,100.0,1.0,264.0,3.0,499.0,1.0,0.5,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,243.0,11.0,0.0,1.0,1.0,0.0,4.75,100.0,1.0,185.0,1.0,140.0,1.0,0.5,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,164.0,15.0,0.0,1.0,1.0,0.0,4.66,97.0,1.0,287.0,5.0,646.0,1.0,0.5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,692.0,7.0,0.0,1.0,1.0,0.0,4.88,100.0,1.0,269.0,1.0,129.0,1.0,0.5,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,337.0,4.0,1.0,2.0,1.0,0.0,4.79,100.0,1.0,96.0,2.0,139.0,1.0,0.5,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,189.0,4.0,0.0,2.0,1.0,0.0,4.68,100.0,1.0,305.0,4.0,275.0,1.0,0.5,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68.0,69.0,1.0,0.0,4.0,1.0,0.0,4.6,100.0,1.0,68.0,2.0,178.0,0.75,0.5,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,240.0,5.0,0.0,2.0,1.0,0.0,4.89,100.0,1.0,253.0,3.0,349.0,1.0,0.5,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,100.0,1.0,0.0,3.0,1.0,0.0,4.71,100.0,1.0,334.0,1.0,204.0,1.0,0.75,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,334.0,4.0,0.0,1.0,1.0,0.0,4.7,100.0,1.0,86.0,2.0,191.0,1.0,0.75,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,122.0,1.0,0.0,3.0,1.0,0.0,4.75,100.0,1.0,322.0,1.0,203.0,1.0,0.5,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,48.0,3.0,1.0,2.0,1.0,2.0,4.96,100.0,1.0,10.0,1.0,122.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,57.0,7.0,0.0,3.0,1.0,0.0,4.86,100.0,1.0,125.0,1.0,127.0,1.0,0.5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,93.0,1.0,0.0,5.0,1.0,0.0,4.78,100.0,1.0,0.0,2.0,200.0,0.75,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
89.0,26.0,3.0,0.0,2.0,1.0,0.0,4.64,100.0,1.0,23.0,3.0,675.0,1.0,0.5,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,13.0,1.0,0.0,3.0,1.0,1.0,4.92,100.0,1.0,0.0,4.0,500.0,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,306.0,6.0,0.0,2.0,1.0,0.0,4.71,100.0,1.0,303.0,4.0,156.0,1.0,0.5,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
88.0,159.0,4.0,0.0,4.0,1.0,0.0,4.83,80.0,1.0,164.0,2.0,516.0,0.75,0.5,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,500.0,6.0,0.0,3.0,1.0,0.0,4.93,100.0,1.0,97.0,1.0,125.0,1.0,0.75,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,20.0,1.0,0.0,12.0,1.0,0.0,4.8,100.0,1.0,49.0,3.0,425.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,18.0,2.0,0.0,2.0,1.0,0.0,4.61,93.0,1.0,281.0,4.0,350.0,1.0,0.5,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,56.0,0.0,0.0,10.0,1.0,0.0,4.8,100.0,1.0,68.0,1.0,171.0,1.0,0.5,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,135.0,2.0,0.0,4.0,1.0,0.0,4.79,100.0,1.0,356.0,3.0,378.0,0.75,0.5,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97.0,31.0,5.0,0.0,1.0,1.0,1.0,4.74,100.0,1.0,347.0,1.0,131.0,1.0,0.5,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,100.0,1.0,238.0,1.0,193.0,0.75,0.5,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,290.0,5.0,0.0,2.0,1.0,0.0,4.35,100.0,1.0,284.0,2.0,206.0,1.0,0.5,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,916.0,7.0,0.0,2.0,1.0,0.0,4.91,100.0,1.0,168.0,1.0,110.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,284.0,3.0,0.0,2.0,1.0,0.0,4.9,100.0,1.0,140.0,2.0,217.0,0.75,0.5,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,233.0,6.0,0.0,3.0,1.0,0.0,4.83,100.0,1.0,176.0,2.0,175.0,0.75,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,391.0,1.0,1.0,1.0,1.0,0.0,4.75,100.0,1.0,65.0,1.0,197.0,1.0,0.5,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,308.0,2.0,1.0,1.0,1.0,0.0,4.77,92.0,1.0,19.0,1.0,263.0,1.0,0.5,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,111.0,1.0,0.0,5.0,1.0,0.0,4.66,100.0,1.0,328.0,2.0,188.0,1.0,0.75,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,522.0,8.0,0.0,2.0,1.0,0.0,4.75,100.0,1.0,155.0,2.0,214.0,0.75,0.5,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,384.0,3.0,0.0,2.0,1.0,0.0,4.93,100.0,1.0,232.0,2.0,154.0,1.0,0.5,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,39.0,0.0,0.0,3.0,1.0,0.0,4.76,100.0,1.0,83.0,4.0,1350.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96.0,28.0,0.0,0.0,14.0,1.0,0.0,4.69,100.0,1.0,154.0,4.0,493.0,1.0,0.5,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,135.0,0.0,0.0,1.0,1.0,0.0,4.86,100.0,1.0,133.0,2.0,399.0,1.0,0.5,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81.0,74.0,1.0,0.0,3.0,1.0,0.0,4.7,100.0,1.0,159.0,1.0,50.0,0.75,0.5,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,73.0,2.0,1.0,3.0,1.0,0.0,4.63,100.0,1.0,322.0,4.0,593.0,1.0,0.5,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94.0,29.0,0.0,0.0,1.0,1.0,0.0,4.54,100.0,1.0,0.0,3.0,271.0,0.5,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,10.0,0.0,0.0,14.0,1.0,0.0,4.44,100.0,1.0,0.0,4.0,239.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,15.0,2.0,0.0,3.0,1.0,0.0,4.6,100.0,1.0,0.0,2.0,275.0,0.75,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,337.0,5.0,0.0,4.0,1.0,0.0,4.89,100.0,1.0,33.0,1.0,229.0,0.75,0.5,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,320.0,5.0,0.0,3.0,1.0,0.0,4.83,100.0,1.0,159.0,2.0,247.0,1.0,0.75,1.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,137.0,4.0,0.0,2.0,1.0,0.0,4.82,100.0,1.0,8.0,4.0,321.0,1.0,0.75,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,18.0,0.0,0.0,14.0,1.0,1.0,4.65,100.0,1.0,71.0,1.0,120.0,0.75,0.5,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,48.0,0.0,0.0,10.0,1.0,0.0,4.74,100.0,1.0,45.0,1.0,211.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,29.0,3.0,0.0,3.0,1.0,0.0,4.76,100.0,1.0,0.0,5.0,198.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99.0,407.0,1.0,0.0,1.0,1.0,0.0,4.24,100.0,1.0,88.0,2.0,263.0,1.0,0.75,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,60.0,0.0,0.0,29.0,1.0,0.0,4.84,100.0,1.0,280.0,1.0,146.0,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,10.0,1.0,0.0,7.0,1.0,1.0,4.8,90.0,1.0,172.0,2.0,297.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,40.0,2.0,0.0,1.0,1.0,0.0,4.73,100.0,1.0,43.0,1.0,133.0,0.75,0.5,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,30.0,0.0,0.0,7.0,1.0,0.0,4.23,83.0,1.0,344.0,2.0,195.0,0.75,0.5,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,175.0,3.0,0.0,2.0,1.0,1.0,4.89,100.0,1.0,0.0,1.0,166.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,80.0,1.0,0.0,2.0,1.0,0.0,4.9,100.0,1.0,362.0,2.0,279.0,1.0,0.5,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,63.0,3.0,0.0,1.0,1.0,0.0,4.61,60.0,1.0,341.0,4.0,436.0,0.5,0.5,1.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,290.0,4.0,0.0,3.0,1.0,0.0,4.92,100.0,1.0,36.0,4.0,183.0,1.0,0.5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,229.0,1.0,0.0,29.0,1.0,0.0,4.76,100.0,1.0,150.0,1.0,103.0,1.0,0.5,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,61.0,5.0,0.0,3.0,1.0,0.0,4.9,100.0,1.0,325.0,1.0,164.0,1.0,0.5,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,135.0,3.0,0.0,2.0,1.0,0.0,4.78,100.0,1.0,86.0,1.0,177.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,209.0,5.0,0.0,3.0,1.0,0.0,4.75,100.0,1.0,13.0,1.0,215.0,1.0,0.75,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,92.0,3.0,0.0,2.0,1.0,0.0,4.51,90.0,1.0,2.0,1.0,133.0,0.75,0.5,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,27.0,7.0,0.0,1.0,1.0,0.0,4.67,100.0,1.0,77.0,2.0,242.0,1.0,0.5,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,59.0,2.0,0.0,5.0,1.0,0.0,4.61,100.0,1.0,353.0,2.0,402.0,1.0,0.5,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,205.0,6.0,0.0,1.0,1.0,2.0,4.7,100.0,1.0,154.0,1.0,89.0,1.0,0.5,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,121.0,1.0,0.0,2.0,1.0,1.0,4.75,100.0,1.0,65.0,1.0,186.0,1.0,0.5,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57.0,1.0,0.0,0.0,7.0,1.0,0.0,4.0,100.0,1.0,200.0,3.0,380.0,0.5,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,318.0,2.0,0.0,2.0,1.0,0.0,4.97,100.0,1.0,125.0,1.0,130.0,0.75,0.75,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91.0,112.0,2.0,0.0,4.0,1.0,0.0,4.89,100.0,1.0,51.0,1.0,177.0,0.75,0.5,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91.0,98.0,0.0,0.0,7.0,1.0,0.0,4.72,100.0,1.0,322.0,1.0,157.0,0.75,0.5,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
